id,job_title,nice_areas,nice_subcategories,workrole_id,description_id
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0067
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0073
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0081
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0082
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0084
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0086
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0087
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0090
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0091
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0093
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0102
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0126
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0139
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0169
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0170
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0179
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0180
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0200
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0203
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0207
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0212
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0227
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0260
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0261
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0262
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0276
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0287
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0297
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0308
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0322
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0325
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0332
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0333
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,K0336
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0018
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0022
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0023
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0024
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0025
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0031
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0034
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0036
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0060
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0085
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0097
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0136
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0145
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0146
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0160
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,S0367
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,A0123
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,A0170
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0012
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0021
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0053
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0056
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0061
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0067
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0070
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0107
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0109
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0119
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0181
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0201
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0205
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0228
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0242
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0304
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0326
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0350
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0358
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0359
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0378
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0406
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0447
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0449
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0464
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0466
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0480
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0488
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0518
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0528
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0538
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0541
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0544
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0558
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0559
h1,Cybersecurity Manager,Securely Provision,Systems Developer ,SP-SYS-002,T0560
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0001
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0002
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0003
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0004
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0005
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0006
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0015
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0018
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0024
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0027
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0028
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0030
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0032
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0035
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0036
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0044
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0045
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0049
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0050
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0052
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0055
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0056
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0060
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0061
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0063
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0065
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0066
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0067
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0073
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0081
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0082
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0084
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0086
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0087
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0090
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0091
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0093
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0102
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0126
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0139
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0169
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0170
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0179
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0180
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0200
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0203
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0207
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0212
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0227
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0260
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0261
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0262
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0276
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0287
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0297
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0308
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0322
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0325
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0332
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0333
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,K0336
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0018
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0022
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0023
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0024
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0025
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0031
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0034
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0036
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0060
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0085
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0097
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0136
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0145
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0146
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0160
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,S0367
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,A0123
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,A0170
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0012
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0021
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0053
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0056
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0061
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0067
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0070
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0107
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0109
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0119
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0181
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0201
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0205
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0228
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0242
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0304
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0326
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0350
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0358
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0359
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0378
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0406
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0447
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0449
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0464
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0466
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0480
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0488
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0518
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0528
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0538
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0541
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0544
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0558
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0559
h3,Cybersecurity Architect,Securely Provision,Systems Developer ,SP-SYS-002,T0560
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0001
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0002
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0003
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0004
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0005
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0006
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0015
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0018
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0024
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0027
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0028
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0030
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0032
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0035
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0036
m1,Cybersecurity Analyst,Securely Provision,Systems Developer ,SP-SYS-002,K0044
